"PolicyDisplayName","Id","PolicySection","ConditionName","PropertyName","PropertySetting"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SK"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SI"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SB"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SO"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","ZA"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","GS"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SS"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","ES"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","LK"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SD"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SR"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SJ"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SZ"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SE"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","CH"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","SY"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TW"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TJ"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TZ"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TH"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TL"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TG"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TK"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TO"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TT"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TN"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TR"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TM"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TC"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","TV"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","UG"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","UA"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","AE"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","UY"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","UM"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","UZ"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","VU"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","VE"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","VN"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","VG"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","VI"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","WF"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","XK"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","YE"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","ZM"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countriesAndRegions","ZW"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","countryLookupMethod","clientIpAddress"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","locations_includeLocations_PAW-Global-2304-Blocked-Countries","includeUnknownCountriesAndRegions","False"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","clientApplications","clientApplications",""
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","signInRiskLevels","signInRiskLevels",""
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","Conditions","devices","devices",""
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","GrantControls","operator","operator","OR"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","GrantControls","builtInControls","builtInControls","block"
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","GrantControls","authenticationStrength","authenticationStrength",""
"PAW-Global-2304-Block-Unsupported-SignIn-Locations","7d78c28b-eb4e-4271-a3ba-757487e28fc7","GrantControls","termsOfUse","termsOfUse",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Base","templateId","templateId",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Base","createdDateTime","createdDateTime","9/19/2023 6:14:11 PM"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Base","modifiedDateTime","modifiedDateTime",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Base","state","state","enabledForReportingButNotEnforced"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","excludeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","includeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","excludeGroups","PAW-Global-Break-Glass-Accounts"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","excludeRoles",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","includeRoles",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","excludeUsers",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","includeUsers",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","users","includeGroups","PAW-Global-Users"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","platforms","platforms",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","userRiskLevels","userRiskLevels",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","clientAppTypes","clientAppTypes","all"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","includeAuthenticationContextClassReferences",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","includeUserActions",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","excludeApplications",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","applicationFilterMode",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","applicationFilterRule",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","applications","includeApplications","All"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","locations","locations",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","clientApplications","clientApplications",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","signInRiskLevels","signInRiskLevels","high"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","signInRiskLevels","signInRiskLevels","medium"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","Conditions","devices","devices",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","GrantControls","operator","operator","OR"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","GrantControls","builtInControls","builtInControls","block"
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","GrantControls","authenticationStrength","authenticationStrength",""
"PAW-Global-2304-Block-Unsupported-SignIn-Risk","375d5d31-f8d9-4486-ae55-b8d4d12ffc68","GrantControls","termsOfUse","termsOfUse",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Base","templateId","templateId",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Base","createdDateTime","createdDateTime","9/19/2023 6:14:13 PM"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Base","modifiedDateTime","modifiedDateTime",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Base","state","state","enabledForReportingButNotEnforced"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","excludeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","includeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","excludeGroups","PAW-Global-Break-Glass-Accounts"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","excludeRoles",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","includeRoles",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","excludeUsers",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","includeUsers",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","users","includeGroups","PAW-Global-Users"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","platforms","platforms",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","userRiskLevels","userRiskLevels","high"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","clientAppTypes","clientAppTypes","all"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","includeAuthenticationContextClassReferences",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","includeUserActions",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","excludeApplications",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","applicationFilterMode",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","applicationFilterRule",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","applications","includeApplications","All"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","locations","locations",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","clientApplications","clientApplications",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","signInRiskLevels","signInRiskLevels",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","Conditions","devices","devices",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","operator","operator","AND"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","builtInControls","builtInControls","mfa"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","builtInControls","builtInControls","passwordChange"
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","authenticationStrength","authenticationStrength",""
"PAW-Global-2304-Block-Unsupported-User-Risk","a4a6b0a0-c4ce-4608-bcd1-c6b20292c4b9","GrantControls","termsOfUse","termsOfUse",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Base","templateId","templateId",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Base","createdDateTime","createdDateTime","9/19/2023 6:14:14 PM"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Base","modifiedDateTime","modifiedDateTime",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Base","state","state","enabledForReportingButNotEnforced"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","excludeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","excludeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","includeGuestsOrExternalUsersguestOrExternalUserTypes",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","includeGuestsOrExternalUserstennats",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","excludeGroups","PAW-Global-Break-Glass-Accounts"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","excludeRoles",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","includeRoles",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","excludeUsers",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","includeUsers",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","users","includeGroups","PAW-Global-Users"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","platforms","platforms",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","userRiskLevels","userRiskLevels",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","clientAppTypes","clientAppTypes","all"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","includeAuthenticationContextClassReferences",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","includeUserActions","urn:user:registerdevice"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","excludeApplications",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","applicationFilterMode",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","applicationFilterRule",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","applications","includeApplications",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","servicePrincipalRiskLevels","servicePrincipalRiskLevels",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","locations","locations",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","clientApplications","clientApplications",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","signInRiskLevels","signInRiskLevels",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","Conditions","devices","devices",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","GrantControls","operator","operator","OR"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","GrantControls","customAuthenticationFactors","customAuthenticationFactors",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","GrantControls","builtInControls","builtInControls","mfa"
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","GrantControls","authenticationStrength","authenticationStrength",""
"PAW-Global-2304-Allow-Require-MFA-to-Azure-AD-Join","73a5f948-5cb4-4507-be4c-4e88c8bd4ae3","GrantControls","termsOfUse","termsOfUse",""
